# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI) 
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>. 
#  
#  
# STN      LON(east)   LAT(north)     ALT(m)  NAME 
# 391:         6.197       51.498      19.50  ARCEN 
# 370:         5.377       51.451      22.60  EINDHOVEN 
# 331:         4.193       51.480       0.00  THOLEN 
# 315:         3.998       51.447       0.00  HANSWEERT 
# 324:         4.006       51.596       0.00  STAVENISSE 
# 375:         5.707       51.659      22.00  VOLKEL 
# 380:         5.762       50.906     114.30  MAASTRICHT 
# 240:         4.790       52.318      -3.30  SCHIPHOL 
# 286:         7.150       53.196      -0.20  NIEUW BEERTA 
# 310:         3.596       51.442       8.00  VLISSINGEN 
# 283:         6.657       52.069      29.10  HUPSEL 
# 280:         6.585       53.125       5.20  EELDE 
# 273:         5.888       52.703      -3.30  MARKNESSE 
# 323:         3.884       51.527       1.40  WILHELMINADORP 
# 249:         4.979       52.644      -2.40  BERKHOUT 
# 377:         5.763       51.198      30.00  ELL 
# 316:         3.694       51.657       0.00  SCHAAR 
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN 
# 277:         6.200       53.413       2.90  LAUWERSOOG 
# 348:         4.926       51.970      -0.70  CABAUW 
# 308:         3.379       51.381       0.00  CADZAND 
# 319:         3.861       51.226       1.70  WESTDORPE 
# 215:         4.437       52.141      -1.10  VOORSCHOTEN 
# 278:         6.259       52.435       3.60  HEINO 
# 285:         6.399       53.575       0.00  HUIBERTGAT 
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN 
# 225:         4.555       52.463       4.40  IJMUIDEN 
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND 
# 267:         5.384       52.898      -1.30  STAVOREN 
# 269:         5.520       52.458      -3.70  LELYSTAD 
# 344:         4.447       51.962      -4.30  ROTTERDAM 
# 275:         5.873       52.056      48.20  DEELEN 
# 235:         4.781       52.928       1.20  DE KOOY 
# 257:         4.603       52.506       8.50  WIJK AAN ZEE 
# 290:         6.891       52.274      34.80  TWENTHE 
# 350:         4.936       51.566      14.90  GILZE-RIJEN 
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING) 
# 210:         4.430       52.171      -0.20  VALKENBURG 
# 248:         5.174       52.634       0.80  WIJDENES 
# 279:         6.574       52.750      15.80  HOOGEVEEN 
# 258:         5.401       52.649       7.30  HOUTRIBDIJK 
# 356:         5.146       51.859       0.70  HERWIJNEN 
# 209:         4.518       52.465       0.00  IJMOND 
# 265:         5.274       52.130      13.90  SOESTERBERG 
# 312:         3.622       51.768       0.00  OOSTERSCHELDE 
# 340:         4.342       51.449      19.20  WOENSDRECHT 
# 260:         5.180       52.100       1.90  DE BILT 
# 270:         5.752       53.224       1.20  LEEUWARDEN 
# 311:         3.672       51.379       0.00  HOOFDPLAAT 
# 242:         4.921       53.241      10.80  VLIELAND 
#  
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag);  
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT;  
# P        = Luchtdruk (in 0.1 hPa) herleid naar zeeniveau, tijdens de waarneming;  
#  
# STN,YYYYMMDD,   HH,    P 
#  
  343,20101123,   21,     
  343,20101123,   22,     
  343,20101123,   23,     
  343,20101123,   24,     
  343,20101124,    1,     
  343,20101124,    2,     
  343,20101124,    3,     
  343,20101124,    4,     
  343,20101124,    5,     
  343,20101124,    6,     
  343,20101124,    7,     
  343,20101124,    8,     
  343,20101124,    9,     
  343,20101124,   10,     
  343,20101124,   11,     
  343,20101124,   12,     
  343,20101124,   13,     
  343,20101124,   14,     
  343,20101124,   15,     
  343,20101124,   16,     
  343,20101124,   17,     
  343,20101124,   18,     
  343,20101124,   19,     
  343,20101124,   20,     
  343,20101124,   21,     
  343,20101124,   22,     
  343,20101124,   23,     
  343,20101124,   24,     
  343,20101125,    1,     
  343,20101125,    2,     
  343,20101125,    3,     
  343,20101125,    4,     
  343,20101125,    5,     
  343,20101125,    6,     
  343,20101125,    7,     
  343,20101125,    8,     
  343,20101125,    9,     
  343,20101125,   10,     
  343,20101125,   11,     
  343,20101125,   12,     
  343,20101125,   13,     
  343,20101125,   14,     
  343,20101125,   15,     
  343,20101125,   16,     
  343,20101125,   17,     
  343,20101125,   18,     
  343,20101125,   19,     
  343,20101125,   20,     
  343,20101125,   21,     
  343,20101125,   22,     
  343,20101125,   23,     
  343,20101125,   24,     
  343,20101126,    1,     
  343,20101126,    2,     
  343,20101126,    3,     
  343,20101126,    4,     
  343,20101126,    5,     
  343,20101126,    6,     
  343,20101126,    7,     
  343,20101126,    8,     
  343,20101126,    9,     
  343,20101126,   10,     
  343,20101126,   11,     
  343,20101126,   12,     
  343,20101126,   13,     
  343,20101126,   14,     
  343,20101126,   15,     
  343,20101126,   16,     
  343,20101126,   17,     
  343,20101126,   18,     
  343,20101126,   19,     
  343,20101126,   20,     
  343,20101126,   21,     
  343,20101126,   22,     
  343,20101126,   23,     
  343,20101126,   24,     
  343,20101127,    1,     
  343,20101127,    2,     
  343,20101127,    3,     
  343,20101127,    4,     
  343,20101127,    5,     
  343,20101127,    6,     
  343,20101127,    7,     
  343,20101127,    8,     
  343,20101127,    9,     
  343,20101127,   10,     
  343,20101127,   11,     
  343,20101127,   12,     
  343,20101127,   13,     
  343,20101127,   14,     
  343,20101127,   15,     
  343,20101127,   16,     
  343,20101127,   17,     
  343,20101127,   18,     
  343,20101127,   19,     
  343,20101127,   20,     
  343,20101127,   21,     
  343,20101127,   22,     
  343,20101127,   23,     
  343,20101127,   24,     
  343,20101128,    1,     
  343,20101128,    2,     
  343,20101128,    3,     
  343,20101128,    4,     
  343,20101128,    5,     
  343,20101128,    6,     
  343,20101128,    7,     
  343,20101128,    8,     
  343,20101128,    9,     
  343,20101128,   10,     
  343,20101128,   11,     
  343,20101128,   12,     
  343,20101128,   13,     
  343,20101128,   14,     
  343,20101128,   15,     
  343,20101128,   16,     
  343,20101128,   17,     
  343,20101128,   18,     
  343,20101128,   19,     
  343,20101128,   20,     
  343,20101128,   21,     
  343,20101128,   22,     
  343,20101128,   23,     
  343,20101128,   24,     
  343,20101129,    1,     
  343,20101129,    2,     
  343,20101129,    3,     
  343,20101129,    4,     
  343,20101129,    5,     
  343,20101129,    6,     
  343,20101129,    7,     
  343,20101129,    8,     
  343,20101129,    9,     
  343,20101129,   10,     
  343,20101129,   11,     
  343,20101129,   12,     
  343,20101129,   13,     
  343,20101129,   14,     
  343,20101129,   15,     
  343,20101129,   16,     
  343,20101129,   17,     
  343,20101129,   18,     
  343,20101129,   19,     
  343,20101129,   20,     
  343,20101129,   21,     
  343,20101129,   22,     
  343,20101129,   23,     
  343,20101129,   24,     
  343,20101130,    1,     
  343,20101130,    2,     
  343,20101130,    3,     
  343,20101130,    4,     
  343,20101130,    5,     
  343,20101130,    6,     
  343,20101130,    7,     
  343,20101130,    8,     
  343,20101130,    9,     
  343,20101130,   10,     
  343,20101130,   11,     
  343,20101130,   12,     
  343,20101130,   13,     
  343,20101130,   14,     
  343,20101130,   15,     
  343,20101130,   16,     
  343,20101130,   17,     
  343,20101130,   18,     
  343,20101130,   19,     
  343,20101130,   20,     
  343,20101130,   21,     
  343,20101130,   22,     
  343,20101130,   23,     
  343,20101130,   24,     
  225,20101101,    1,     
  225,20101101,    2,     
  225,20101101,    3,     
  225,20101101,    4,     
  225,20101101,    5,     
  225,20101101,    6,     
  225,20101101,    7,     
  225,20101101,    8,     
  225,20101101,    9,     
  225,20101101,   10,     
  225,20101101,   11,     
  225,20101101,   12,     
  225,20101101,   13,     
  225,20101101,   14,     
  225,20101101,   15,     
  225,20101101,   16,     
  225,20101101,   17,     
  225,20101101,   18,     
  225,20101101,   19,     
  225,20101101,   20,     
  225,20101101,   21,     
  225,20101101,   22,     
  225,20101101,   23,     
  225,20101101,   24,     
  225,20101102,    1,     
  225,20101102,    2,     
  225,20101102,    3,     
  225,20101102,    4,     
  225,20101102,    5,     
  225,20101102,    6,     
  225,20101102,    7,     
  225,20101102,    8,     
  225,20101102,    9,     
  225,20101102,   10,     
  225,20101102,   11,     
  225,20101102,   12,     
  225,20101102,   13,     
  225,20101102,   14,     
  225,20101102,   15,     
  225,20101102,   16,     
  225,20101102,   17,     
  225,20101102,   18,     
  225,20101102,   19,     
  225,20101102,   20,     
  225,20101102,   21,     
  225,20101102,   22,     
  225,20101102,   23,     
  225,20101102,   24,     
  225,20101103,    1,     
  225,20101103,    2,     
  225,20101103,    3,     
  225,20101103,    4,     
  225,20101103,    5,     
  225,20101103,    6,     
  225,20101103,    7,     
  225,20101103,    8,     
  225,20101103,    9,     
  225,20101103,   10,     
  225,20101103,   11,     
  225,20101103,   12,     
  225,20101103,   13,     
  225,20101103,   14,     
  225,20101103,   15,     
  225,20101103,   16,     
  225,20101103,   17,     
  225,20101103,   18,     
  225,20101103,   19,     
  225,20101103,   20,     
  225,20101103,   21,     
  225,20101103,   22,     
  225,20101103,   23,     
  225,20101103,   24,     
  225,20101104,    1,     
  225,20101104,    2,     
  225,20101104,    3,     
  225,20101104,    4,     
  225,20101104,    5,     
  225,20101104,    6,     
  225,20101104,    7,     
  225,20101104,    8,     
  225,20101104,    9,     
  225,20101104,   10,     
  225,20101104,   11,     
  225,20101104,   12,     
  225,20101104,   13,     
  225,20101104,   14,     
  225,20101104,   15,     
  225,20101104,   16,     
  225,20101104,   17,     
  225,20101104,   18,     
  225,20101104,   19,     
  225,20101104,   20,     
  225,20101104,   21,     
  225,20101104,   22,     
  225,20101104,   23,     
  225,20101104,   24,     
  225,20101105,    1,     
  225,20101105,    2,     
  225,20101105,    3,     
  225,20101105,    4,     
  225,20101105,    5,     
  225,20101105,    6,     
  225,20101105,    7,     
  225,20101105,    8,     
  225,20101105,    9,     
  225,20101105,   10,     
  225,20101105,   11,     
  225,20101105,   12,     
  225,20101105,   13,     
  225,20101105,   14,     
  225,20101105,   15,     
  225,20101105,   16,     
  225,20101105,   17,     
  225,20101105,   18,     
  225,20101105,   19,     
  225,20101105,   20,     
  225,20101105,   21,     
  225,20101105,   22,     
  225,20101105,   23,     
  225,20101105,   24,     
  225,20101106,    1,     
  225,20101106,    2,     
  225,20101106,    3,     
  225,20101106,    4,     
  225,20101106,    5,     
  225,20101106,    6,     
  225,20101106,    7,     
  225,20101106,    8,     
  225,20101106,    9,     
  225,20101106,   10,     
  225,20101106,   11,     
  225,20101106,   12,     
  225,20101106,   13,     
  225,20101106,   14,     
  225,20101106,   15,     
  225,20101106,   16,     
  225,20101106,   17,     
  225,20101106,   18,     
  225,20101106,   19,     
  225,20101106,   20,     
  225,20101106,   21,     
  225,20101106,   22,     
  225,20101106,   23,     
  225,20101106,   24,     
  225,20101107,    1,     
  225,20101107,    2,     
  225,20101107,    3,     
  225,20101107,    4,     
  225,20101107,    5,     
  225,20101107,    6,     
  225,20101107,    7,     
  225,20101107,    8,     
  225,20101107,    9,     
  225,20101107,   10,     
  225,20101107,   11,     
  225,20101107,   12,     
  225,20101107,   13,     
  225,20101107,   14,     
  225,20101107,   15,     
  225,20101107,   16,     
  225,20101107,   17,     
  225,20101107,   18,     
  225,20101107,   19,     
  225,20101107,   20,     
  225,20101107,   21,     
  225,20101107,   22,     
  225,20101107,   23,     
  225,20101107,   24,     
  225,20101108,    1,     
  225,20101108,    2,     
  225,20101108,    3,     
  225,20101108,    4,     
  225,20101108,    5,     
  225,20101108,    6,     
  225,20101108,    7,     
  225,20101108,    8,     
  225,20101108,    9,     
  225,20101108,   10,     
  225,20101108,   11,     
  225,20101108,   12,     
  225,20101108,   13,     
  225,20101108,   14,     
  225,20101108,   15,     
  225,20101108,   16,     
  225,20101108,   17,     
  225,20101108,   18,     
  225,20101108,   19,     
  225,20101108,   20,     
  225,20101108,   21,     
  225,20101108,   22,     
  225,20101108,   23,     
  225,20101108,   24,     
  225,20101109,    1,     
  225,20101109,    2,     
  225,20101109,    3,     
  225,20101109,    4,     
  225,20101109,    5,     
  225,20101109,    6,     
  225,20101109,    7,     
  225,20101109,    8,     
  225,20101109,    9,     
  225,20101109,   10,     
  225,20101109,   11,     
  225,20101109,   12,     
  225,20101109,   13,     
  225,20101109,   14,     
  225,20101109,   15,     
  225,20101109,   16,     
  225,20101109,   17,     
  225,20101109,   18,     
  225,20101109,   19,     
  225,20101109,   20,     
  225,20101109,   21,     
  225,20101109,   22,     
  225,20101109,   23,     
  225,20101109,   24,     
  225,20101110,    1,     
  225,20101110,    2,     
  225,20101110,    3,     
  225,20101110,    4,     
  225,20101110,    5,     
  225,20101110,    6,     
  225,20101110,    7,     
  225,20101110,    8,     
  225,20101110,    9,     
  225,20101110,   10,     
  225,20101110,   11,     
  225,20101110,   12,     
  225,20101110,   13,     
  225,20101110,   14,     
  225,20101110,   15,     
  225,20101110,   16,     
  225,20101110,   17,     
  225,20101110,   18,     
  225,20101110,   19,     
  225,20101110,   20,     
  225,20101110,   21,     
  225,20101110,   22,     
  225,20101110,   23,     
  225,20101110,   24,     
  225,20101111,    1,     
  225,20101111,    2,     
  225,20101111,    3,     
  225,20101111,    4,     
  225,20101111,    5,     
  225,20101111,    6,     
  225,20101111,    7,     
  225,20101111,    8,     
  225,20101111,    9,     
  225,20101111,   10,     
  225,20101111,   11,     
  225,20101111,   12,     
  225,20101111,   13,     
  225,20101111,   14,     
  225,20101111,   15,     
  225,20101111,   16,     
  225,20101111,   17,     
  225,20101111,   18,     
  225,20101111,   19,     
  225,20101111,   20,     
  225,20101111,   21,     
  225,20101111,   22,     
  225,20101111,   23,     
  225,20101111,   24,     
  225,20101112,    1,     
  225,20101112,    2,     
  225,20101112,    3,     
  225,20101112,    4,     
  225,20101112,    5,     
  225,20101112,    6,     
  225,20101112,    7,     
  225,20101112,    8,     
  225,20101112,    9,     
  225,20101112,   10,     
  225,20101112,   11,     
  225,20101112,   12,     
  225,20101112,   13,     
  225,20101112,   14,     
  225,20101112,   15,     
  225,20101112,   16,     
  225,20101112,   17,     
  225,20101112,   18,     
  225,20101112,   19,     
  225,20101112,   20,     
  225,20101112,   21,     
  225,20101112,   22,     
  225,20101112,   23,     
  225,20101112,   24,     
  225,20101113,    1,     
  225,20101113,    2,     
  225,20101113,    3,     
  225,20101113,    4,     
  225,20101113,    5,     
  225,20101113,    6,     
  225,20101113,    7,     
  225,20101113,    8,     
  225,20101113,    9,     
  225,20101113,   10,     
  225,20101113,   11,     
  225,20101113,   12,     
  225,20101113,   13,     
  225,20101113,   14,     
  225,20101113,   15,     
  225,20101113,   16,     
  225,20101113,   17,     
  225,20101113,   18,     
  225,20101113,   19,     
  225,20101113,   20,     
  225,20101113,   21,     
  225,20101113,   22,     
  225,20101113,   23,     
  225,20101113,   24,     
  225,20101114,    1,     
  225,20101114,    2,     
  225,20101114,    3,     
  225,20101114,    4,     
  225,20101114,    5,     
  225,20101114,    6,     
  225,20101114,    7,     
  225,20101114,    8,     
  225,20101114,    9,     
  225,20101114,   10,     
  225,20101114,   11,     
  225,20101114,   12,     
  225,20101114,   13,     
  225,20101114,   14,     
  225,20101114,   15,     
  225,20101114,   16,     
  225,20101114,   17,     
  225,20101114,   18,     
  225,20101114,   19,     
  225,20101114,   20,     
  225,20101114,   21,     
  225,20101114,   22,     
  225,20101114,   23,     
  225,20101114,   24,     
  225,20101115,    1,     
  225,20101115,    2,     
  225,20101115,    3,     
  225,20101115,    4,     
  225,20101115,    5,     
  225,20101115,    6,     
  225,20101115,    7,     
  225,20101115,    8,     
  225,20101115,    9,     
  225,20101115,   10,     
  225,20101115,   11,     
  225,20101115,   12,     
  225,20101115,   13,     
  225,20101115,   14,     
  225,20101115,   15,     
  225,20101115,   16,     
  225,20101115,   17,     
  225,20101115,   18,     
  225,20101115,   19,     
  225,20101115,   20,     
  225,20101115,   21,     
  225,20101115,   22,     
  225,20101115,   23,     
  225,20101115,   24,     
  225,20101116,    1,     
  225,20101116,    2,     
  225,20101116,    3,     
  225,20101116,    4,     
  225,20101116,    5,     
  225,20101116,    6,     
  225,20101116,    7,     
  225,20101116,    8,     
